"","Mun","Num_Mun","R-U","Grado","Gen","Situ","Edad","Etnia","Disc","Cocina","Pintura","Aseo","Ropa","Jardineria","ID","Rating"
"4690","689","SAN VICENTE DE CHUCURÍ","RURAL","0","M","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,4690,87
"4691","689","SAN VICENTE DE CHUCURÍ","RURAL","4","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,4691,79
"4692","689","SAN VICENTE DE CHUCURÍ","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,0,4692,99
"4693","689","SAN VICENTE DE CHUCURÍ","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,0,4693,98
"4694","689","SAN VICENTE DE CHUCURÍ","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,1,4694,97
"4695","689","SAN VICENTE DE CHUCURÍ","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,4695,82
"4696","689","SAN VICENTE DE CHUCURÍ","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,4696,70
"4697","689","SAN VICENTE DE CHUCURÍ","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,4697,80
"4698","689","SAN VICENTE DE CHUCURÍ","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,1,4698,70
"4699","689","SAN VICENTE DE CHUCURÍ","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,4699,93
"4700","689","SAN VICENTE DE CHUCURÍ","RURAL","4","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,0,4700,95
"4701","689","SAN VICENTE DE CHUCURÍ","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,0,4701,70
"4702","689","SAN VICENTE DE CHUCURÍ","RURAL","7","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,4702,92
"4703","689","SAN VICENTE DE CHUCURÍ","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,4703,96
"4704","689","SAN VICENTE DE CHUCURÍ","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,0,4704,75
"4705","689","SAN VICENTE DE CHUCURÍ","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,0,4705,91
"4706","689","SAN VICENTE DE CHUCURÍ","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,1,1,4706,80
"4707","689","SAN VICENTE DE CHUCURÍ","RURAL","10","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,4707,99
"4708","689","SAN VICENTE DE CHUCURÍ","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,4708,71
"4709","689","SAN VICENTE DE CHUCURÍ","RURAL","6","M","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,4709,88
"4710","689","SAN VICENTE DE CHUCURÍ","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,0,4710,87
"4711","689","SAN VICENTE DE CHUCURÍ","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,4711,93
"4712","689","SAN VICENTE DE CHUCURÍ","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,4712,97
"4713","689","SAN VICENTE DE CHUCURÍ","RURAL","9","M","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,4713,92
"4714","689","SAN VICENTE DE CHUCURÍ","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,0,4714,91
"4715","689","SAN VICENTE DE CHUCURÍ","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,4715,74
"4716","689","SAN VICENTE DE CHUCURÍ","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,0,4716,94
"4717","689","SAN VICENTE DE CHUCURÍ","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,1,4717,99
"4718","689","SAN VICENTE DE CHUCURÍ","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,4718,75
"4719","689","SAN VICENTE DE CHUCURÍ","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,1,4719,81
"4720","689","SAN VICENTE DE CHUCURÍ","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,4720,83
"4721","689","SAN VICENTE DE CHUCURÍ","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","PSICOSOCIAL",1,1,1,0,1,4721,84
"4722","689","SAN VICENTE DE CHUCURÍ","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,0,4722,77
"4723","689","SAN VICENTE DE CHUCURÍ","RURAL","4","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,4723,72
"4724","689","SAN VICENTE DE CHUCURÍ","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,4724,90
"4725","689","SAN VICENTE DE CHUCURÍ","RURAL","1","F","HIJOS DE ADULTOS DESMOVILIZADO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,1,4725,77
"4726","689","SAN VICENTE DE CHUCURÍ","RURAL","3","M","HIJOS DE ADULTOS DESMOVILIZADO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,1,4726,75
"4727","689","SAN VICENTE DE CHUCURÍ","RURAL","3","M","HIJOS DE ADULTOS DESMOVILIZADO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,4727,76
"4728","689","SAN VICENTE DE CHUCURÍ","RURAL","11","F","EN SITUACION DE DESPLAZAMIENTO",19,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,1,4728,84
"4729","689","SAN VICENTE DE CHUCURÍ","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,1,4729,82
"4730","689","SAN VICENTE DE CHUCURÍ","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,4730,70
"4731","689","SAN VICENTE DE CHUCURÍ","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,4731,81
"4732","689","SAN VICENTE DE CHUCURÍ","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,4732,80
"4733","689","SAN VICENTE DE CHUCURÍ","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,1,4733,87
"4734","689","SAN VICENTE DE CHUCURÍ","RURAL","9","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,0,4734,72
"4735","689","SAN VICENTE DE CHUCURÍ","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,4735,72
"4736","689","SAN VICENTE DE CHUCURÍ","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,1,4736,77
"4737","689","SAN VICENTE DE CHUCURÍ","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,0,4737,78
"4738","689","SAN VICENTE DE CHUCURÍ","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,1,4738,89
"4739","689","SAN VICENTE DE CHUCURÍ","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,1,4739,85
"4740","689","SAN VICENTE DE CHUCURÍ","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,4740,97
"4741","689","SAN VICENTE DE CHUCURÍ","RURAL","25","F","EN SITUACION DE DESPLAZAMIENTO",18,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,4741,79
"4742","689","SAN VICENTE DE CHUCURÍ","RURAL","25","M","EN SITUACION DE DESPLAZAMIENTO",24,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,1,4742,70
"4743","689","SAN VICENTE DE CHUCURÍ","RURAL","10","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,1,4743,89
"4744","689","SAN VICENTE DE CHUCURÍ","RURAL","11","M","EN SITUACION DE DESPLAZAMIENTO",18,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,4744,86
"4745","689","SAN VICENTE DE CHUCURÍ","RURAL","11","M","EN SITUACION DE DESPLAZAMIENTO",19,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,1,4745,100
"4746","689","SAN VICENTE DE CHUCURÍ","RURAL","11","F","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,4746,70
"4747","689","SAN VICENTE DE CHUCURÍ","RURAL","11","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,4747,83
"4748","689","SAN VICENTE DE CHUCURÍ","RURAL","11","F","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,4748,92
"4749","689","SAN VICENTE DE CHUCURÍ","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",12,"SIONA","NO TIENE DISCAPACIDAD",0,1,0,0,1,4749,86
"4750","689","SAN VICENTE DE CHUCURÍ","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,4750,89
"4751","689","SAN VICENTE DE CHUCURÍ","RURAL","6","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,0,4751,71
"4752","689","SAN VICENTE DE CHUCURÍ","RURAL","6","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,4752,96
"4753","689","SAN VICENTE DE CHUCURÍ","RURAL","6","M","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,0,4753,93
"4754","689","SAN VICENTE DE CHUCURÍ","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,1,4754,97
"4755","689","SAN VICENTE DE CHUCURÍ","RURAL","6","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,1,4755,83
"4756","689","SAN VICENTE DE CHUCURÍ","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,1,4756,92
"4757","689","SAN VICENTE DE CHUCURÍ","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,1,4757,70
"4758","689","SAN VICENTE DE CHUCURÍ","RURAL","7","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,1,4758,89
"4759","689","SAN VICENTE DE CHUCURÍ","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,4759,97
"4760","689","SAN VICENTE DE CHUCURÍ","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,1,4760,89
"4761","689","SAN VICENTE DE CHUCURÍ","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,4761,90
"4762","689","SAN VICENTE DE CHUCURÍ","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,4762,83
"4763","689","SAN VICENTE DE CHUCURÍ","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,1,4763,100
"4764","689","SAN VICENTE DE CHUCURÍ","RURAL","9","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,4764,81
"4765","689","SAN VICENTE DE CHUCURÍ","RURAL","9","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,4765,75
"4766","689","SAN VICENTE DE CHUCURÍ","RURAL","10","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,4766,75
"4767","689","SAN VICENTE DE CHUCURÍ","RURAL","10","F","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,1,4767,80
"4768","689","SAN VICENTE DE CHUCURÍ","RURAL","10","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,0,4768,95
"4769","689","SAN VICENTE DE CHUCURÍ","RURAL","11","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,0,4769,87
"4770","689","SAN VICENTE DE CHUCURÍ","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,1,4770,88
"4771","689","SAN VICENTE DE CHUCURÍ","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,4771,83
"4772","689","SAN VICENTE DE CHUCURÍ","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,4772,77
"4773","689","SAN VICENTE DE CHUCURÍ","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,4773,73
"4774","689","SAN VICENTE DE CHUCURÍ","RURAL","6","M","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,0,4774,87
"4775","689","SAN VICENTE DE CHUCURÍ","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,0,4775,74
"4776","689","SAN VICENTE DE CHUCURÍ","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,0,4776,77
"4777","689","SAN VICENTE DE CHUCURÍ","RURAL","9","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,1,4777,90
"4778","689","SAN VICENTE DE CHUCURÍ","RURAL","1","F","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,0,4778,88
"4779","689","SAN VICENTE DE CHUCURÍ","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,0,4779,80
"4780","689","SAN VICENTE DE CHUCURÍ","RURAL","0","M","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,1,0,4780,88
"4781","689","SAN VICENTE DE CHUCURÍ","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,4781,73
"4782","689","SAN VICENTE DE CHUCURÍ","RURAL","0","M","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,1,4782,77
"4783","689","SAN VICENTE DE CHUCURÍ","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,4783,71
"4784","689","SAN VICENTE DE CHUCURÍ","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,0,4784,79
"4785","689","SAN VICENTE DE CHUCURÍ","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,1,4785,83
"4786","689","SAN VICENTE DE CHUCURÍ","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,1,4786,83
"4787","689","SAN VICENTE DE CHUCURÍ","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,0,4787,86
"4788","689","SAN VICENTE DE CHUCURÍ","RURAL","23","M","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,1,4788,74
"4789","689","SAN VICENTE DE CHUCURÍ","RURAL","23","M","EN SITUACION DE DESPLAZAMIENTO",15,"NEGRITUDES","NO TIENE DISCAPACIDAD",1,1,1,0,1,4789,75
"4790","689","SAN VICENTE DE CHUCURÍ","RURAL","24","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,4790,93
"4791","689","SAN VICENTE DE CHUCURÍ","RURAL","26","F","EN SITUACION DE DESPLAZAMIENTO",18,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,1,4791,90
"4792","689","SAN VICENTE DE CHUCURÍ","RURAL","26","F","EN SITUACION DE DESPLAZAMIENTO",21,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,1,4792,87
"4793","689","SAN VICENTE DE CHUCURÍ","RURAL","0","M","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,4793,92
"4794","689","SAN VICENTE DE CHUCURÍ","RURAL","0","M","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,4794,73
"4795","689","SAN VICENTE DE CHUCURÍ","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,1,4795,100
"4796","689","SAN VICENTE DE CHUCURÍ","RURAL","0","M","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,0,4796,82
"4797","689","SAN VICENTE DE CHUCURÍ","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,4797,90
"4798","689","SAN VICENTE DE CHUCURÍ","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,4798,71
"4799","689","SAN VICENTE DE CHUCURÍ","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,1,4799,91
"4800","689","SAN VICENTE DE CHUCURÍ","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,4800,73
"4801","689","SAN VICENTE DE CHUCURÍ","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,1,1,4801,83
"4802","689","SAN VICENTE DE CHUCURÍ","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,4802,96
"4803","689","SAN VICENTE DE CHUCURÍ","RURAL","1","F","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,0,4803,99
"4804","689","SAN VICENTE DE CHUCURÍ","RURAL","1","F","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,1,4804,70
"4805","689","SAN VICENTE DE CHUCURÍ","RURAL","1","F","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,0,4805,82
"4806","689","SAN VICENTE DE CHUCURÍ","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,1,4806,82
"4807","689","SAN VICENTE DE CHUCURÍ","RURAL","10","F","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,4807,91
"4808","689","SAN VICENTE DE CHUCURÍ","RURAL","10","M","EN SITUACION DE DESPLAZAMIENTO",18,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,1,4808,77
"4809","689","SAN VICENTE DE CHUCURÍ","RURAL","10","M","EN SITUACION DE DESPLAZAMIENTO",16,"NEGRITUDES","NO TIENE DISCAPACIDAD",1,1,0,0,1,4809,76
"4810","689","SAN VICENTE DE CHUCURÍ","RURAL","11","F","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,1,4810,93
"4811","689","SAN VICENTE DE CHUCURÍ","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,0,4811,74
"4812","689","SAN VICENTE DE CHUCURÍ","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,4812,83
"4813","689","SAN VICENTE DE CHUCURÍ","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,1,4813,94
"4814","689","SAN VICENTE DE CHUCURÍ","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,4814,81
"4815","689","SAN VICENTE DE CHUCURÍ","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,4815,78
"4816","689","SAN VICENTE DE CHUCURÍ","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","DEFICIENCIA COGNITIVA",0,1,1,0,0,4816,75
"4817","689","SAN VICENTE DE CHUCURÍ","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,1,4817,97
"4818","689","SAN VICENTE DE CHUCURÍ","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,0,4818,98
"4819","689","SAN VICENTE DE CHUCURÍ","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,4819,98
